no,added_date,title,artist,genre,country,release_year,chart_source,chart_rank,source_type,data_confidence
757,2026.6.27,La La La,Naughty Boy Featuring Sam Smith,Pop Ballad / Soft Pop,US/Global,2014,Billboard Hot 100 archive,19,billboard_hot100_bulk_backfill,low
758,2026.6.27,Eyes Closed,Ed Sheeran,Pop Ballad / Soft Pop,US/Global,2023,Billboard Hot 100 archive,19,billboard_hot100_bulk_backfill,low
759,2026.6.27,Fighter,Christina Aguilera,Pop Ballad / Soft Pop,US/Global,2003,Billboard Hot 100 archive,20,billboard_hot100_bulk_backfill,low
760,2026.6.27,22,Taylor Swift,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,20,billboard_hot100_bulk_backfill,low
761,2026.6.27,I Do Not Hook Up,Kelly Clarkson,Pop Ballad / Soft Pop,US/Global,2009,Billboard Hot 100 archive,20,billboard_hot100_bulk_backfill,low
762,2026.6.27,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,20,billboard_hot100_bulk_backfill,low
763,2026.6.27,Truth Is,Fantasia,Pop Ballad / Soft Pop,US/Global,2005,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
764,2026.6.27,Un-Thinkable (I'm Ready),Alicia Keys,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
765,2026.6.27,Bam Bam,Camila Cabello Featuring Ed Sheeran,Pop Ballad / Soft Pop,US/Global,2022,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
766,2026.6.27,A New Day Has Come,Celine Dion,Pop Ballad / Soft Pop,US/Global,2002,Billboard Hot 100 archive,22,billboard_hot100_bulk_backfill,low
767,2026.6.27,Misled,Celine Dion,Pop Ballad / Soft Pop,US/Global,1994,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
768,2026.6.27,Ordinary People,John Legend,Pop Ballad / Soft Pop,US/Global,2005,Billboard Hot 100 archive,24,billboard_hot100_bulk_backfill,low
769,2026.6.27,Birthday Cake,Rihanna Featuring Chris Brown,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,24,billboard_hot100_bulk_backfill,low
770,2026.6.27,This Is How We Do,Katy Perry,Pop Ballad / Soft Pop,US/Global,2014,Billboard Hot 100 archive,24,billboard_hot100_bulk_backfill,low
771,2026.6.27,Time And Tide,Basia,Pop Ballad / Soft Pop,US/Global,1988,Billboard Hot 100 archive,26,billboard_hot100_bulk_backfill,low
772,2026.6.27,Picture To Burn,Taylor Swift,Pop Ballad / Soft Pop,US/Global,2008,Billboard Hot 100 archive,28,billboard_hot100_bulk_backfill,low
773,2026.6.27,Outside,Calvin Harris Featuring Ellie Goulding,Pop Ballad / Soft Pop,US/Global,2014,Billboard Hot 100 archive,29,billboard_hot100_bulk_backfill,low
774,2026.6.27,Talk That Talk,Rihanna Featuring Jay-Z,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,31,billboard_hot100_bulk_backfill,low
775,2026.6.27,Everything Has Changed,Taylor Swift Featuring Ed Sheeran,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,32,billboard_hot100_bulk_backfill,low
776,2026.6.27,Baby Shark,Pinkfong,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,32,billboard_hot100_bulk_backfill,low
777,2026.6.27,Should've Said No,Taylor Swift,Pop Ballad / Soft Pop,US/Global,2008,Billboard Hot 100 archive,33,billboard_hot100_bulk_backfill,low
778,2026.6.27,Unbreakable,Alicia Keys,Pop Ballad / Soft Pop,US/Global,2005,Billboard Hot 100 archive,34,billboard_hot100_bulk_backfill,low
779,2026.6.27,Feeling Myself,Nicki Minaj Featuring Beyonce,Pop Ballad / Soft Pop,US/Global,2015,Billboard Hot 100 archive,39,billboard_hot100_bulk_backfill,low
780,2026.6.27,Diamonds,Sam Smith,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,39,billboard_hot100_bulk_backfill,low
781,2026.6.27,Tim McGraw,Taylor Swift,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,40,billboard_hot100_bulk_backfill,low
782,2026.6.27,Waterfalls,TLC,Pop Ballad / Soft Pop,US/Global,1995,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
783,2026.6.27,How Deep Is Your Love,Bee Gees,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
784,2026.6.27,I'll Make Love To You,Boyz II Men,Pop Ballad / Soft Pop,US/Global,1994,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
785,2026.6.27,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,Pop Ballad / Soft Pop,US/Global,1997,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
786,2026.6.27,I Knew I Loved You,Savage Garden,Pop Ballad / Soft Pop,US/Global,1999,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
787,2026.6.27,Missing,Everything But The Girl,Pop Ballad / Soft Pop,US/Global,1995,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
788,2026.6.27,Some Nights,fun.,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
789,2026.6.27,The Christmas Song (Merry Christmas To You),Nat King Cole,Pop Ballad / Soft Pop,US/Global,1960,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
790,2026.6.27,The Way You Love Me,Faith Hill,Pop Ballad / Soft Pop,US/Global,2000,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
791,2026.6.27,Money,Pink Floyd,Pop Ballad / Soft Pop,US/Global,1973,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
792,2026.6.27,"Step By Step (From ""The Preacher's Wife"")",Whitney Houston,Pop Ballad / Soft Pop,US/Global,1997,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
793,2026.6.27,Mirror,Lil Wayne Featuring Bruno Mars,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
794,2026.6.27,#thatPOWER,will.i.am Featuring Justin Bieber,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,17,billboard_hot100_bulk_backfill,low
795,2026.6.27,Rehab,Rihanna,Pop Ballad / Soft Pop,US/Global,2008,Billboard Hot 100 archive,18,billboard_hot100_bulk_backfill,low
796,2026.6.27,Juno,Sabrina Carpenter,Pop Ballad / Soft Pop,US/Global,2024,Billboard Hot 100 archive,22,billboard_hot100_bulk_backfill,low
797,2026.6.27,Gorilla,Bruno Mars,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,22,billboard_hot100_bulk_backfill,low
798,2026.6.27,Candyman,Christina Aguilera,Pop Ballad / Soft Pop,US/Global,2007,Billboard Hot 100 archive,25,billboard_hot100_bulk_backfill,low
799,2026.6.27,Busy Woman,Sabrina Carpenter,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,27,billboard_hot100_bulk_backfill,low
800,2026.6.27,Safe & Sound,Taylor Swift Featuring The Civil Wars,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,30,billboard_hot100_bulk_backfill,low
801,2026.6.27,Reminder,The Weeknd,Pop Ballad / Soft Pop,US/Global,2016,Billboard Hot 100 archive,31,billboard_hot100_bulk_backfill,low
802,2026.6.27,Rhythm Divine,Enrique Iglesias,Pop Ballad / Soft Pop,US/Global,1999,Billboard Hot 100 archive,32,billboard_hot100_bulk_backfill,low
803,2026.6.27,The Voice Within,Christina Aguilera,Pop Ballad / Soft Pop,US/Global,2003,Billboard Hot 100 archive,33,billboard_hot100_bulk_backfill,low
804,2026.6.27,Ego,Beyonce,Pop Ballad / Soft Pop,US/Global,2009,Billboard Hot 100 archive,39,billboard_hot100_bulk_backfill,low
805,2026.6.27,The Way He Makes Me Feel,Barbra Streisand,Pop Ballad / Soft Pop,US/Global,1983,Billboard Hot 100 archive,40,billboard_hot100_bulk_backfill,low
806,2026.6.27,Say My Name,Destiny's Child,Pop Ballad / Soft Pop,US/Global,1999,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
807,2026.6.27,Try Again,Aaliyah,Pop Ballad / Soft Pop,US/Global,2000,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
808,2026.6.27,Whatcha Say,Jason Derulo,Pop Ballad / Soft Pop,US/Global,2009,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
809,2026.6.27,I Just Want To Be Your Everything,Andy Gibb,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
810,2026.6.27,Believe,Cher,Pop Ballad / Soft Pop,US/Global,1998,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
811,2026.6.27,Whatever You Like,T.I.,Pop Ballad / Soft Pop,US/Global,2008,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
812,2026.6.27,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
813,2026.6.27,Close To You,Maxi Priest,Pop Ballad / Soft Pop,US/Global,1990,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
814,2026.6.27,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,Pop Ballad / Soft Pop,US/Global,1994,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
815,2026.6.27,Say It Right,Nelly Furtado,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
816,2026.6.27,Raise Your Glass,P!nk,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
817,2026.6.27,Here Without You,3 Doors Down,Pop Ballad / Soft Pop,US/Global,2003,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
818,2026.6.27,What Hurts The Most,Rascal Flatts,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
819,2026.6.27,Cold Heart (PNAU Remix),Elton John & Dua Lipa,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
820,2026.6.27,Thought You Should Know,Morgan Wallen,Pop Ballad / Soft Pop,US/Global,2022,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
821,2026.6.27,Love Lies,Khalid & Normani,Pop Ballad / Soft Pop,US/Global,2018,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
822,2026.6.27,Ring The Alarm,Beyonce,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
823,2026.6.27,River,Eminem Featuring Ed Sheeran,Pop Ballad / Soft Pop,US/Global,2018,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
824,2026.6.27,Guess,Charli xcx Featuring Billie Eilish,Pop Ballad / Soft Pop,US/Global,2024,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
825,2026.6.27,Brutal,Olivia Rodrigo,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
826,2026.6.27,Hold Up,Beyonce,Pop Ballad / Soft Pop,US/Global,2016,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
827,2026.6.27,Magic,Coldplay,Pop Ballad / Soft Pop,US/Global,2014,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
828,2026.6.27,Obsessed,Olivia Rodrigo,Pop Ballad / Soft Pop,US/Global,2024,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
829,2026.6.27,Never Really Over,Katy Perry,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
830,2026.6.27,Good Graces,Sabrina Carpenter,Pop Ballad / Soft Pop,US/Global,2024,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
831,2026.6.27,Happier,Olivia Rodrigo,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
832,2026.6.27,Favorite Crime,Olivia Rodrigo,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
833,2026.6.27,Holdin' On To Yesterday,Ambrosia,Pop Ballad / Soft Pop,US/Global,1975,Billboard Hot 100 archive,17,billboard_hot100_bulk_backfill,low
834,2026.6.27,Only Time Will Tell,Asia,Pop Ballad / Soft Pop,US/Global,1982,Billboard Hot 100 archive,17,billboard_hot100_bulk_backfill,low
835,2026.6.27,End Game,Taylor Swift Featuring Ed Sheeran & Future,Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,18,billboard_hot100_bulk_backfill,low
836,2026.6.27,Hoedown Throwdown,Miley Cyrus,Pop Ballad / Soft Pop,US/Global,2009,Billboard Hot 100 archive,18,billboard_hot100_bulk_backfill,low
837,2026.6.27,Eyes Open,Taylor Swift,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,19,billboard_hot100_bulk_backfill,low
838,2026.6.27,Bye Bye,Mariah Carey,Pop Ballad / Soft Pop,US/Global,2008,Billboard Hot 100 archive,19,billboard_hot100_bulk_backfill,low
839,2026.6.27,Hold On,Justin Bieber,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,20,billboard_hot100_bulk_backfill,low
840,2026.6.27,Princess Of China,Coldplay Featuring Rihanna,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,20,billboard_hot100_bulk_backfill,low
841,2026.6.27,U Make Me Wanna,Jadakiss Featuring Mariah Carey,Pop Ballad / Soft Pop,US/Global,2004,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
842,2026.6.27,Azizam,Ed Sheeran,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,28,billboard_hot100_bulk_backfill,low
843,2026.6.27,Run The World (Girls),Beyonce,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,29,billboard_hot100_bulk_backfill,low
844,2026.6.27,Cruising For Bruising,Basia,Pop Ballad / Soft Pop,US/Global,1990,Billboard Hot 100 archive,29,billboard_hot100_bulk_backfill,low
845,2026.6.27,Versace On The Floor,Bruno Mars,Pop Ballad / Soft Pop,US/Global,2016,Billboard Hot 100 archive,33,billboard_hot100_bulk_backfill,low
846,2026.6.27,(If There Was) Any Other Way,Celine Dion,Pop Ballad / Soft Pop,US/Global,1991,Billboard Hot 100 archive,35,billboard_hot100_bulk_backfill,low
847,2026.6.27,California King Bed,Rihanna,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,37,billboard_hot100_bulk_backfill,low
848,2026.6.27,Merry Christmas,Ed Sheeran & Elton John,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,37,billboard_hot100_bulk_backfill,low
849,2026.6.27,The Cure,Lady Gaga,Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,39,billboard_hot100_bulk_backfill,low
850,2026.6.27,(Love Is) Thicker Than Water,Andy Gibb,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
851,2026.6.27,Total Eclipse Of The Heart,Bonnie Tyler,Pop Ballad / Soft Pop,US/Global,1983,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
852,2026.6.27,"Can't Help Falling In Love (From ""Sliver"")",UB40,Pop Ballad / Soft Pop,US/Global,1993,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
853,2026.6.27,My Love,Justin Timberlake Featuring T.I.,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
854,2026.6.27,I Wanna Love You,Akon Featuring Snoop Dogg,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
855,2026.6.27,Break Your Heart,Taio Cruz Featuring Ludacris,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
856,2026.6.27,Love Machine (Part 1),The Miracles,Pop Ballad / Soft Pop,US/Global,1975,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
857,2026.6.27,I Love A Rainy Night,Eddie Rabbitt,Pop Ballad / Soft Pop,US/Global,1980,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
858,2026.6.27,Keep On Loving You,REO Speedwagon,Pop Ballad / Soft Pop,US/Global,1980,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
859,2026.6.27,Don't You Want Me,The Human League,Pop Ballad / Soft Pop,US/Global,1982,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
860,2026.6.27,When I'm With You,Sheriff,Pop Ballad / Soft Pop,US/Global,1983,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
861,2026.6.27,What's Love Got To Do With It,Tina Turner,Pop Ballad / Soft Pop,US/Global,1984,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
862,2026.6.27,Here I Go Again,Whitesnake,Pop Ballad / Soft Pop,US/Global,1987,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
863,2026.6.27,All 4 Love,Color Me Badd,Pop Ballad / Soft Pop,US/Global,1991,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
864,2026.6.27,"December, 1963 (Oh, What a Night)",The 4 Seasons,Pop Ballad / Soft Pop,US/Global,1975,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
865,2026.6.27,Stayin' Alive,Bee Gees,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
866,2026.6.27,Sad Eyes,Robert John,Pop Ballad / Soft Pop,US/Global,1979,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
867,2026.6.27,Endless Love,Diana Ross & Lionel Richie,Pop Ballad / Soft Pop,US/Global,1981,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
868,2026.6.27,Save The Best For Last,Vanessa Williams,Pop Ballad / Soft Pop,US/Global,1992,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
869,2026.6.27,Always On Time,Ja Rule Featuring Ashanti,Pop Ballad / Soft Pop,US/Global,2001,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
870,2026.6.27,F**k You! (Forget You),CeeLo Green,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
871,2026.6.27,I'm Good (Blue),David Guetta & Bebe Rexha,Pop Ballad / Soft Pop,US/Global,2022,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
872,2026.6.27,Youngblood,5 Seconds Of Summer,Pop Ballad / Soft Pop,US/Global,2018,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
873,2026.6.27,Need To Know,Doja Cat,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
874,2026.6.27,Sacrifice,The Weeknd,Pop Ballad / Soft Pop,US/Global,2022,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
875,2026.6.27,Rise,Katy Perry,Pop Ballad / Soft Pop,US/Global,2016,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
876,2026.6.27,Nobody's Son,Sabrina Carpenter,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
877,2026.6.27,Skate,Silk Sonic (Bruno Mars & Anderson .Paak),Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
878,2026.6.27,2U,David Guetta Featuring Justin Bieber,Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
879,2026.6.27,Out Of The Woods,Taylor Swift,Pop Ballad / Soft Pop,US/Global,2014,Billboard Hot 100 archive,18,billboard_hot100_bulk_backfill,low
880,2026.6.27,My Name Is Not Susan,Whitney Houston,Pop Ballad / Soft Pop,US/Global,1991,Billboard Hot 100 archive,20,billboard_hot100_bulk_backfill,low
881,2026.6.27,Friends,Justin Bieber + BloodPop,Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,20,billboard_hot100_bulk_backfill,low
882,2026.6.27,All Around The World,Justin Bieber Featuring Ludacris,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,22,billboard_hot100_bulk_backfill,low
883,2026.6.27,"Jealousy, Jealousy",Olivia Rodrigo,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,24,billboard_hot100_bulk_backfill,low
884,2026.6.27,Songbird,Barbra Streisand,Pop Ballad / Soft Pop,US/Global,1978,Billboard Hot 100 archive,25,billboard_hot100_bulk_backfill,low
885,2026.6.27,Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,25,billboard_hot100_bulk_backfill,low
886,2026.6.27,I Learned From The Best,Whitney Houston,Pop Ballad / Soft Pop,US/Global,2000,Billboard Hot 100 archive,27,billboard_hot100_bulk_backfill,low
887,2026.6.27,Disease,Lady Gaga,Pop Ballad / Soft Pop,US/Global,2024,Billboard Hot 100 archive,27,billboard_hot100_bulk_backfill,low
888,2026.6.27,Jump,BLACKPINK,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,28,billboard_hot100_bulk_backfill,low
889,2026.6.27,Afterglow,Ed Sheeran,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,29,billboard_hot100_bulk_backfill,low
890,2026.6.27,Happy,Leona Lewis,Pop Ballad / Soft Pop,US/Global,2009,Billboard Hot 100 archive,31,billboard_hot100_bulk_backfill,low
891,2026.6.27,Second Hand Rose,Barbra Streisand,Pop Ballad / Soft Pop,US/Global,1965,Billboard Hot 100 archive,32,billboard_hot100_bulk_backfill,low
892,2026.6.27,Yellow Flicker Beat,Lorde,Pop Ballad / Soft Pop,US/Global,2014,Billboard Hot 100 archive,34,billboard_hot100_bulk_backfill,low
893,2026.6.27,Kiss In The Dark,Pink Lady,Pop Ballad / Soft Pop,US/Global,1979,Billboard Hot 100 archive,37,billboard_hot100_bulk_backfill,low
894,2026.6.27,Selfish,Future Featuring Rihanna,Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,37,billboard_hot100_bulk_backfill,low
